Electricity(kWh),SiteEnergyUse(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFATotal,State,ENERGYSTARScore,Address,SourceEUIWN(kBtu/sf),NaturalGas(therms),TotalGHGEmissions,DefaultData,SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType,PrimaryPropertyType,SiteEUI(kBtu/sf),Latitude,Neighborhood,ComplianceStatus,TaxParcelIdentificationNumber,GHGEmissionsIntensity,PropertyGFABuilding(s),Longitude,Electricity(kBtu),BuildingType,ZipCode,NumberofFloors,Outlier,City,YearBuilt,ThirdLargestPropertyUseTypeGFA,NaturalGas(kBtu),SiteEUIWN(kBtu/sf),PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,SourceEUI(kBtu/sf),CouncilDistrictCode,LargestPropertyUseType,PropertyName,NumberofBuildings,YearsENERGYSTARCertified,ThirdLargestPropertyUseType,SteamUse(kBtu),DataYear
3465642.5,42792072.0,0.0,217603.0,WA,54.0,4831 35th Ave SW,244.8000031,309673.0,1727.11,False,45547252.0,Parking,Senior Care Community,144.3999939,47.558370000000004,SOUTHWEST,Compliant,2324039001,7.94,217603.0,-122.37751000000002,11824772.0,NonResidential,98126.0,5.0,,Seattle,1922,,30967300.0,153.6999969,0.0,"Parking, Senior Care Community",296313.0,235.0,1,Senior Care Community,PSSA - The Mount,1.0,,,0.0,2016
1664565.75,16402563.0,,93397.0,WA,1.0,13023 Greenwood Ave. N,320.0,107230.6406,609.1,False,16959754.0,,Senior Care Community,175.6000061,47.72426,NORTHWEST,Compliant,2426039059,6.52,93397.0,-122.35598999999999,5679498.0,NonResidential,98133.0,2.0,,Seattle,1970,,10723064.0,181.6000061,0.0,Senior Care Community,93397.0,311.5,5,Senior Care Community,Foss Home and Village,1.0,,,0.0,2016
824351.625,3706100.25,20732.0,84103.0,WA,74.0,207 Pontius Ave N,156.6999969,8934.120117,67.06,False,3787499.0,Parking,Hotel,58.5,47.61988,LAKE UNION,Compliant,2467400430,0.8,63371.0,-122.33211000000001,2812688.0,NonResidential,98109.0,6.0,,Seattle,2008,,893412.0,59.79999924,20732.0,"Hotel, Parking",63371.0,154.1999969,7,Hotel,SCCA - ALLIANCE HOUSE,1.0,,,0.0,2016
2897562.75,16701055.0,,179014.0,WA,48.0,1200 Harvard Ave,210.3000031,68145.70313,430.84,False,16527711.0,,Medical Office,93.30000305,47.61244,EAST,Compliant,1978201270,2.41,179014.0,-122.3214,9886484.0,NonResidential,98122.0,3.0,,Seattle,1965,,6814570.0,92.30000305,0.0,Medical Office,179014.0,213.39999390000003,3,Medical Office,Polyclinic North && South,0.0,,,0.0,2016
779819.0,7258758.5,,76631.0,WA,71.0,900 Madison St.,171.6999969,45980.16016,262.75,False,7250730.5,,Hotel,94.69999695,47.608979999999995,EAST,Compliant,1979200270,3.43,76631.0,-122.32693,2660742.0,NonResidential,98104.0,7.0,,Seattle,1908,,4598016.0,94.59999847,0.0,Hotel,76631.0,172.0,3,Hotel,Sorrento Hotel,1.0,,,0.0,2016
106038.5,1049748.625,,58320.0,WA,96.0,400 Westlake Ave N,28.79999924,6879.452148,39.06,False,1243027.75,,Retail Store,14.60000038,47.622370000000004,LAKE UNION,Compliant,1983200230,0.67,58320.0,-122.33805,361803.0,NonResidential,98109.0,2.0,,Seattle,1929,,687945.0,17.20000076,0.0,Retail Store,72072.0,25.79999924,7,Retail Store,Firestone Store#012432,1.0,,,0.0,2016
3772301.0,13795954.0,150726.0,316306.0,WA,96.0,551 Boren Ave. North,144.3999939,9248.610352,138.85,False,13909270.0,Parking,Large Office,48.0,47.62424,LAKE UNION,Compliant,1983200325,0.44,316306.0,-122.33646,12871091.0,NonResidential,98109.0,5.0,,Seattle,2010,15139.0,924861.0,48.40000153,0.0,"Office, Other, Parking, Retail Store",261826.0,144.0,7,Office,City Place III - SEDO,1.0,,Other,0.0,2016
3218245.0,19459304.0,51537.0,282863.0,WA,37.0,800 Fairview Ave. N,189.1999969,84786.50781,526.85,False,20194606.0,Parking,Hotel,82.5,47.62642,LAKE UNION,Compliant,1984200065,1.86,238097.0,-122.33325,10980652.0,NonResidential,98109.0,7.0,,Seattle,1990,,8478651.0,85.59999847,44766.0,"Hotel, Parking",235788.0,184.0,3,Hotel,Residence Inn Seattle - Lake Union,1.0,,,0.0,2016
9439097.0,39605888.0,310699.0,571329.0,WA,91.0,333 Boren Ave. N.,176.3999939,73996.85156,617.52,False,40153432.0,Parking,Large Office,63.40000153,47.62112,LAKE UNION,Compliant,1986200410,1.08,571329.0,-122.33628999999999,32206199.0,NonResidential,98109.0,12.0,,Seattle,2010,26203.0,7399685.0,64.19999695,0.0,"Office, Other, Parking",598801.0,174.1999969,7,Office,City Place IV - SEDO,1.0,,Other,0.0,2016
8088294.5,36667044.0,185014.0,920598.0,WA,93.0,500 5th Ave N,131.6000061,90697.79688,674.09,False,38105108.0,Parking,Large Office,49.79999924,47.624190000000006,MAGNOLIA / QUEEN ANNE,Compliant,1988201155,0.73,616891.0,-122.34443,27597261.0,NonResidential,98109.0,6.0,,Seattle,2010,6000.0,9069780.0,51.79999924,303707.0,"Office, Other, Parking",729584.0,130.8000031,7,Office,Bill and Melinda Gates Foundation,1.0,,Other,0.0,2016
863039.875,3476212.5,21454.0,76213.0,WA,68.0,221 1st Ave. W,196.0,5315.200195,48.76,False,3647345.75,Parking,Small- and Mid-Sized Office,68.19999695,47.62053,MAGNOLIA / QUEEN ANNE,Compliant,1989200850,0.64,50283.0,-122.35842,2944692.0,NonResidential,98033.0,4.0,,Seattle,1970,2406.0,531520.0,71.59999847,25930.0,"Office, Other, Parking",48546.0,192.3999939,7,Office,J.G. Scripps Building,1.0,,Other,0.0,2016
772863.625,5155568.5,36934.0,96910.0,WA,56.0,425 queen anne ave N.,188.3999939,25185.58008,152.14,False,5274523.0,Parking,Hotel,86.0,47.62291,MAGNOLIA / QUEEN ANNE,Compliant,1989201125,1.57,59976.0,-122.35708000000001,2637011.0,NonResidential,98109.0,6.0,,Seattle,2002,,2518558.0,87.90000153,36934.0,"Hotel, Parking",59976.0,182.1999969,7,Hotel,MEDITERRANEAN INN (ID#116),1.0,,,0.0,2016
623770.6875,5448975.0,0.0,50017.0,WA,53.0,4140 ROOSEVELT WAY NE,205.8000031,33206.69141,191.2,False,5528580.5,Swimming Pool,Hotel,108.90000149999999,47.65772,NORTHEAST,Compliant,1142001871,3.82,50017.0,-122.31756000000001,2128306.0,NonResidential,98105.0,4.0,,Seattle,1962,,3320669.0,110.5,0.0,"Hotel, Swimming Pool",50017.0,203.3000031,4,Hotel,UNIVERSITY INN,2.0,,,0.0,2016
392082.5938,2646879.0,,67743.0,WA,34.0,700 18th Ave. E.,89.30000305,13090.93066,78.85,False,3036464.0,,K-12 School,39.09999847,47.625479999999996,EAST,Compliant,1336800825,1.16,67743.0,-122.30828000000001,1337786.0,NonResidential,98112.0,3.0,,Seattle,1923,,1309093.0,44.79999924,0.0,K-12 School,67743.0,82.30000305,3,K-12 School,St. Joseph K-8 School,1.0,,,0.0,2016
553309.6875,6219841.5,,194104.0,WA,100.0,728 21st Ave East,60.09999847,43319.48828,243.23,False,7204080.0,,K-12 School,32.0,47.62644,EAST,Compliant,1338800660,1.25,194104.0,-122.30429,1887893.0,NonResidential,98112.0,6.0,,Seattle,1908,,4331949.0,37.09999847,0.0,K-12 School,194104.0,54.0,3,K-12 School,Holy Names Academy,1.0,,,0.0,2016
1435451.25,4897760.0,35752.0,99433.0,WA,63.0,2100 24th Ave S,245.60000609999997,0.0,34.14,False,4980737.5,Parking,Small- and Mid-Sized Office,76.90000153,47.58408,SOUTHEAST,Compliant,1498303116,0.34,63681.0,-122.30125,4897760.0,NonResidential,98144.0,3.0,,Seattle,2003,,0.0,78.19999695,35752.0,"Office, Parking",63681.0,241.5,3,Office,2100 Building,1.0,,,0.0,2016
663194.5,6456026.0,,130862.0,WA,61.0,1600 Columbian Way S.,93.5,41932.06641,238.48,True,7300977.5,,K-12 School,48.0,47.56413,GREATER DUWAMISH,Error - Correct Default Data,1624049214,1.82,130862.0,-122.31208000000001,2262820.0,SPS-District K-12,98108.0,1.0,,Seattle,1957,,4193207.0,54.29999924,0.0,K-12 School,134446.0,85.59999847,2,K-12 School,Mercer International Middle,1.0,,,0.0,2016
420989.4063,1633399.375,,59955.0,WA,93.0,5215 46th Ave. S.,83.0,1969.83252,20.48,True,1749171.25,,K-12 School,27.20000076,47.55478,SOUTHEAST,Error - Correct Default Data,1704900242,0.34,59955.0,-122.27596000000001,1436416.0,SPS-District K-12,98118.0,3.0,,Seattle,1989,,196983.0,29.20000076,0.0,K-12 School,59955.0,78.69999695,2,K-12 School,Orca K-8 School,1.0,,,0.0,2016
435743.8125,2887392.0,,93218.0,WA,86.0,1915 1st Ave. W.,70.80000305,14006.33984,84.75,True,3216155.0,,K-12 School,31.0,47.636829999999996,MAGNOLIA / QUEEN ANNE,Error - Correct Default Data,1794501220,0.91,93218.0,-122.35896000000001,1486758.0,SPS-District K-12,98119.0,2.0,,Seattle,1964,,1400634.0,34.5,0.0,K-12 School,93218.0,65.90000153,7,K-12 School,McClure Middle,1.0,,,0.0,2016
409815.0,3611538.0,0.0,51390.0,WA,89.0,14115 Aurora Ave N,130.8999939,22132.49023,127.29,False,3616214.0,Parking,Hotel,70.30000305,47.73141,NORTHWEST,Compliant,1926049012,2.48,51390.0,-122.3458,1398289.0,NonResidential,98133.0,4.0,,Seattle,2001,,2213249.0,70.40000153,0.0,"Hotel, Parking",51390.0,130.6999969,5,Hotel,Holiday Inn Express North Seattle Shoreline,1.0,,,0.0,2016
520365.6875,3894584.5,,131013.0,WA,88.0,13052 Greenwood Ave. N.,62.90000153,21190.9668,124.92,True,4290831.5,,K-12 School,29.5,47.72463,NORTHWEST,Error - Correct Default Data,1926049025,0.95,131013.0,-122.35315,1775488.0,SPS-District K-12,98133.0,2.0,,Seattle,1963,,2119097.0,32.5,0.0,K-12 School,131909.0,59.09999847,5,K-12 School,Broadview-Thomson K-8,1.0,,,0.0,2016
1150648.125,11765682.0,,245587.0,WA,92.0,1819 N. 135th St.,89.09999847,78396.69531,443.73,False,12870916.0,,K-12 School,47.90000153,47.7257,NORTHWEST,Compliant,1926049321,1.81,245587.0,-122.33684,3926011.0,SPS-District K-12,98133.0,1.0,,Seattle,1959,,7839670.0,52.40000153,0.0,K-12 School,245587.0,83.69999695,5,K-12 School,Ingraham High,1.0,,,0.0,2016
528396.6875,3242458.0,,69138.0,WA,78.0,13300 Stone Avenue N,104.6999969,14395.68164,89.02,False,3323400.5,,Hotel,45.90000153,47.72551,NORTHWEST,Compliant,1926049434,1.29,69138.0,-122.3423,1802889.0,NonResidential,98133.0,3.0,,Seattle,2002,,1439568.0,47.09999847,0.0,Hotel,70609.0,101.5999985,5,Hotel,7066-Seattle-Northgate,1.0,,,0.0,2016
1290419.25,6505995.0,19051.0,190980.0,WA,98.0,1007 First Ave.,84.0,21030.83984,142.39,False,6505995.0,Parking,Hotel,34.09999847,47.6048,DOWNTOWN,Compliant,1974600035,0.75,190980.0,-122.3368,4402910.0,NonResidential,98104.0,5.0,,Seattle,1904,,2103084.0,34.09999847,0.0,"Hotel, Parking",190980.0,84.0,7,Hotel,Alexis Hotel,1.0,,,0.0,2016
10327434.0,68090728.0,148865.0,285333.0,WA,14.0,5300 Tallman Ave NW,251.8000031,328535.125,1990.5,False,47602720.0,Parking,Hospital,225.0,47.66737,BALLARD,Compliant,2767703875,6.98,285333.0,-122.37956000000001,35237205.0,NonResidential,98107.0,5.0,,Seattle,1954,,32853512.0,157.3000031,0.0,"Hospital (General Medical & Surgical), Parking",302661.0,479.5,6,Hospital (General Medical & Surgical),Swedish Ballard,4.0,,,0.0,2016
443602.1875,1513570.75,,55513.0,WA,93.0,5601 4th Ave. N.W.,85.0,0.0,10.55,True,1598852.625,,K-12 School,25.60000038,47.6706,Ballard,Error - Correct Default Data,2768000375,0.19,55513.0,-122.36225,1513571.0,SPS-District K-12,98107.0,2.0,,Seattle,1991,,0.0,27.10000038,0.0,K-12 School,59097.0,80.40000153,6,K-12 School,West Woodland Elementary,1.0,,,0.0,2016
1230205.625,7946961.0,32692.0,162222.0,WA,76.0,700 5th Ave N.,151.1999969,37494.98828,228.4,False,8016521.0,Parking,Hotel,69.90000153,47.62614,MAGNOLIA / QUEEN ANNE,Compliant,5458300285,1.41,148022.0,-122.3467,4197462.0,NonResidential,98109.0,4.0,,Seattle,1996,,3749499.0,70.5,14200.0,"Hotel, Parking",113702.0,150.5,7,Hotel,Hampton Inn Seattle Center,1.0,,,0.0,2016
1890317.75,8819852.0,,289588.0,WA,90.0,3013 S. Mt. Baker Blvd.,82.30000305,23700.86328,170.84,True,9542598.0,,K-12 School,30.5,47.57589,SOUTHEAST,Error - Correct Default Data,5700000455,0.59,289588.0,-122.29365,6449764.0,SPS-District K-12,98144.0,4.0,,Seattle,1990,,2370086.0,33.0,0.0,K-12 School,289588.0,78.5,2,K-12 School,Franklin High,1.0,,,0.0,2016
2296326.25,13567774.0,,254523.0,WA,60.0,400 23rd Ave.,126.3000031,57327.08203,359.09,True,14810159.0,,K-12 School,53.29999924,47.605979999999995,CENTRAL,Error - Correct Default Data,6840701230,1.41,254523.0,-122.30156000000001,7835065.0,SPS-District K-12,98122.0,3.0,,Seattle,2008,,5732708.0,58.20000076,0.0,K-12 School,254523.0,120.3000031,3,K-12 School,Garfield High,1.0,,,0.0,2016
482184.6875,2499140.0,,78804.0,WA,92.0,9709 60th Ave. S.,79.30000305,8539.256836,56.82,True,2677620.75,,K-12 School,31.70000076,47.51482,SOUTHEAST,Error - Correct Default Data,7129302300,0.72,78804.0,-122.25863999999999,1645214.0,SPS-District K-12,98118.0,3.0,,Seattle,2001,,853926.0,34.0,0.0,K-12 School,78804.0,76.90000153,2,K-12 School,Emerson Elementary,1.0,,,0.0,2016
534831.5,2371304.5,,66994.0,WA,79.0,1121 33rd Ave.,99.59999847,5464.591797,41.74,True,2579774.5,,K-12 School,35.40000153,47.61224,CENTRAL,Error - Correct Default Data,7152200350,0.62,66994.0,-122.29087,1824845.0,SPS-District K-12,98122.0,3.0,,Seattle,2002,,546459.0,38.5,0.0,K-12 School,66994.0,94.09999847,3,K-12 School,Madrona K-8,1.0,,,0.0,2016
564791.125,3456131.5,,98357.0,WA,88.0,8311 Beacon Ave S,81.30000305,15290.640630000002,94.64,True,3783580.25,,K-12 School,35.09999847,47.52915,GREATER DUWAMISH,Error - Correct Default Data,7243500230,0.96,98357.0,-122.28903999999999,1927067.0,SPS-District K-12,98118.0,3.0,,Seattle,2000,,1529064.0,38.5,0.0,K-12 School,98357.0,77.80000305,2,K-12 School,Van Asselt Elementary,1.0,,,0.0,2016
678868.1875,4448582.5,,139600.0,WA,89.0,500 W. Emerson,74.69999695,21322.83984,129.39,False,4800620.5,,Residence Hall,32.79999924,47.65068,MAGNOLIA / QUEEN ANNE,Compliant,7443000375,0.93,102100.0,-122.36331000000001,2316298.0,NonResidential,98119.0,4.0,,Seattle,2001,,2132284.0,35.40000153,37500.0,Residence Hall/Dormitory,135520.0,70.19999695,7,Residence Hall/Dormitory,Emerson Hall,1.0,,,0.0,2016
1403853.5,8355988.5,0.0,236758.0,WA,96.0,17050 30th Ave. N.E.,84.40000153,35660.39453,222.78,False,9287467.0,Parking,K-12 School,35.0,47.70763,NORTH,Compliant,2826049152,0.94,236758.0,-122.29453000000001,4789948.0,SPS-District K-12,98125.0,2.0,,Seattle,2011,,3566039.0,38.90000153,0.0,"K-12 School, Parking",238550.0,78.69999695,5,K-12 School,Nathan Hale High,1.0,2016,,0.0,2016
326608.6875,1986094.875,,62526.0,WA,96.0,144 N.W. 80th St.,75.30000305,8717.058594,54.07,True,2192411.0,,K-12 School,31.79999924,47.68725,NORTHWEST,Error - Correct Default Data,2919200635,0.86,62526.0,-122.35996000000002,1114389.0,SPS-District K-12,98117.0,3.0,,Seattle,2002,,871706.0,35.09999847,0.0,K-12 School,62526.0,70.59999847,6,K-12 School,Greenwood Elementary,1.0,,,0.0,2016
778834.0,3242077.75,15000.0,64015.0,WA,21.0,7343 E Marginal Way S,168.3999939,5846.959961,49.58,False,3375016.25,Non-Refrigerated Warehouse,Small- and Mid-Sized Office,60.0,47.536,GREATER DUWAMISH,Compliant,2924049043,0.77,64015.0,-122.31768000000001,2657382.0,NonResidential,98108.0,3.0,,Seattle,2007,9015.0,584696.0,62.5,0.0,"Non-Refrigerated Warehouse, Office, Other - Services",30000.0,165.8000031,2,Office,Emerald Services,1.0,,Other - Services,0.0,2016
4755137.5,27717034.0,24936.0,530039.0,WA,98.0,401 Northgate Way,121.0,114925.0313,723.47,False,28763498.0,Restaurant,Retail Store,52.29999924,47.70759,NORTH,Compliant,2926049025,1.36,530039.0,-122.3255,16224529.0,NonResidential,98125.0,1.0,,Seattle,1951,,11492503.0,54.29999924,0.0,"Restaurant, Retail Store",505103.0,118.90000149999999,5,Retail Store,Northgate Mall,1.0,,,0.0,2016
2536231.25,8765978.0,,124342.0,WA,76.0,401 NE Northgate Way,222.10000609999997,1123.560059,66.3,False,8729918.0,,Retail Store,71.90000153,47.70619,NORTH,Compliant,2926049528,0.53,124342.0,-122.32586,8653621.0,NonResidential,98125.0,4.0,,Seattle,1965,,112356.0,71.59999847,0.0,Retail Store,122000.0,223.6999969,5,Retail Store,Nordstrom Northgate 002,1.0,,,0.0,2016
33892500.0,253832464.0,,879000.0,WA,10.0,4800 Sand Point Way NE,576.5999756,1381912.375,8145.52,False,257764208.0,,Hospital,288.7999878,47.66231,NORTHEAST,Compliant,2982800005,9.27,879000.0,-122.28146000000001,115641210.0,NonResidential,98105.0,10.0,,Seattle,1953,,138191238.0,293.2000122,0.0,Hospital (General Medical & Surgical),879000.0,578.2000122000001,4,Hospital (General Medical & Surgical),Seattle Children's Hospital Main Campus,6.0,,,0.0,2016
544942.8125,3191228.25,15385.0,55442.0,WA,72.0,11027 Meridian N #102,197.6000061,13318.83008,83.7,False,3313397.0,Parking,Other,85.59999847,47.709559999999996,NORTHWEST,Compliant,3026049024,1.51,55442.0,-122.3345,1859345.0,NonResidential,98133.0,3.0,,Seattle,1996,8644.0,1331883.0,88.90000153,0.0,"Financial Office, Medical Office, Parking",28636.0,194.1000061,5,Financial Office,Verity Credit Union,1.0,,Medical Office,0.0,2016
2303477.0,9157150.0,,242795.0,WA,80.0,1418 N.W. 65th St.,112.3000031,12976.84766,123.71,True,9708318.0,,K-12 School,37.70000076,47.67661,BALLARD,Error - Correct Default Data,3050700050,0.51,242795.0,-122.37489,7859464.0,SPS-District K-12,98117.0,2.0,,Seattle,1999,,1297685.0,40.0,0.0,K-12 School,242795.0,107.3000031,6,K-12 School,Ballard High,1.0,,,0.0,2016
527763.0,6127771.5,,173185.0,WA,79.0,3928 S. Graham St.,64.90000153,43270.4375,242.36,True,7034167.5,,K-12 School,35.40000153,47.54632,SOUTHEAST,Error - Correct Default Data,3332501090,1.4,173185.0,-122.28198,1800727.0,SPS-District K-12,98118.0,2.0,,Seattle,1952,,4327044.0,40.59999847,0.0,K-12 School,173185.0,58.90000153,2,K-12 School,Aki Kurose Middle,1.0,,,0.0,2016
546590.625,5499097.0,,145341.0,WA,75.0,5950 Delridge Way S.W.,77.19999695,36341.29688,206.01,True,6337972.0,,K-12 School,39.5,47.54862,DELRIDGE,Error - Correct Default Data,3438501230,1.42,145341.0,-122.36214,1864967.0,SPS-District K-12,98106.0,1.0,,Seattle,1963,,3634130.0,45.59999847,0.0,K-12 School,139069.0,69.5,1,K-12 School,Boren Building,1.0,,,0.0,2016
267431.0,2100097.75,,114297.0,WA,61.0,5628 Airport Way South,39.70000076,11876.22949,69.44,False,2415462.5,,Warehouse,18.39999962,47.551520000000004,GREATER DUWAMISH,Compliant,3466800065,0.61,114297.0,-122.31868999999999,912475.0,NonResidential,98108.0,4.0,,Seattle,1904,,1187623.0,21.10000038,0.0,Non-Refrigerated Warehouse,114297.0,36.0,2,Non-Refrigerated Warehouse,Rainier Bottling Plant,1.0,,,0.0,2016
879209.3125,8800292.0,,184125.0,WA,86.0,8815 Seward Park Ave S.,92.30000305,58004.30078,328.97,True,10067991.0,,K-12 School,47.79999924,47.52407,SOUTHEAST,Error - Correct Default Data,3524049149,1.79,184125.0,-122.26586,2999862.0,SPS-District K-12,98118.0,2.0,,Seattle,1960,,5800430.0,54.70000076,0.0,K-12 School,184125.0,84.19999695,2,K-12 School,Rainier Beach High,1.0,,,0.0,2016
385937.0,6744317.0,,234144.0,WA,87.0,4786 First Ave S,47.09999847,54275.0,297.43,False,7874958.5,,Warehouse,28.79999924,47.55901,GREATER DUWAMISH,Compliant,3573700006,1.27,234144.0,-122.33328,1316817.0,NonResidential,98134.0,1.0,,Seattle,1937,,5427500.0,33.59999847,0.0,Non-Refrigerated Warehouse,234144.0,42.0,2,Non-Refrigerated Warehouse,8109,1.0,,,0.0,2016
766027.8125,2944296.25,,64984.0,WA,72.0,2600 SW Barton St,130.6999969,3306.090088,35.78,False,3016373.5,,Retail Store,45.0,47.52254,DELRIDGE,Compliant,3624039009,0.55,64984.0,-122.36627,2613687.0,NonResidential,98126.0,1.0,,Seattle,1966,,330609.0,46.09999847,0.0,Retail Store,65425.0,130.6999969,1,Retail Store,Westwood Village - Building A,1.0,,,0.0,2016
769080.3125,9230223.0,,67745.0,WA,37.0,2600 SW Barton St,227.3000031,66061.21094,369.14,False,9589728.0,,Retail Store,136.1999969,47.52254,DELRIDGE,Compliant,3624039009,5.45,67745.0,-122.36627,2624102.0,NonResidential,98126.0,1.0,,Seattle,1965,,6606121.0,141.5,0.0,Retail Store,67782.0,223.89999390000003,1,Retail Store,Westwood Village - Building B,1.0,,,0.0,2016
2404753.75,12265516.0,,367884.0,WA,97.0,2601 SW Kenyon / 2600 SW Thistle,85.90000153,40604.95703,272.85,False,13279344.0,,K-12 School,33.29999924,47.52915,DELRIDGE,Compliant,3624039032,0.74,367884.0,-122.36511000000002,8205020.0,SPS-District K-12,98126.0,2.0,,Seattle,2010,,4060496.0,36.09999847,0.0,K-12 School,367884.0,81.59999847,1,K-12 School,Denny/Sealth Campus,1.0,2016,,0.0,2016
233647.0938,2075891.0,,46797.0,WA,86.0,9430 30th Ave. S.W.,91.5,12786.87207,73.47,True,2380144.5,,K-12 School,44.40000153,47.51778,DELRIDGE,Error - Correct Default Data,3624039057,1.57,46797.0,-122.37073999999998,797204.0,SPS-District K-12,98126.0,1.0,,Seattle,1958,,1278687.0,50.90000153,0.0,K-12 School,46797.0,82.19999695,1,K-12 School,Roxhill Elementary,1.0,,,0.0,2016
423604.5938,2128459.0,,67371.0,WA,92.0,6725 45th Ave S,80.09999847,6831.19873,46.36,True,2260359.75,,K-12 School,31.60000038,47.541740000000004,SOUTHEAST,Error - Correct Default Data,3812400550,0.69,67371.0,-122.27691000000002,1445339.0,SPS-District K-12,98118.0,2.0,,Seattle,2004,,683120.0,33.59999847,0.0,K-12 School,67371.0,78.0,2,K-12 School,Martin Luther King Jr. Elementary,1.0,,,0.0,2016
1093179.875,4748137.0,,127776.0,WA,75.0,1610 N. 41st St.,103.5,10182.06738,80.08,True,4998584.5,,K-12 School,37.20000076,47.65708,LAKE UNION,Error - Correct Default Data,4083301505,0.63,127776.0,-122.33803,3729930.0,SPS-District K-12,98103.0,3.0,,Seattle,2010,,1018207.0,39.09999847,0.0,K-12 School,127776.0,100.0,4,K-12 School,Hamilton International Middle,1.0,,,0.0,2016
1195550.25,9373179.0,30000.0,123920.0,WA,79.0,1150 Fairview Ave N,152.1999969,52939.60938,309.6,False,9676783.0,Parking,Hotel,75.59999847,47.62972,LAKE UNION,Compliant,4088802955,2.5,93920.0,-122.32906000000001,4079217.0,NonResidential,98109.0,5.0,,Seattle,1998,0.0,5293961.0,78.09999847,30000.0,"Hotel, Parking, Swimming Pool",123920.0,148.1999969,3,Hotel,Silver Cloud Inn,1.0,,Swimming Pool,0.0,2016
1620980.875,11171988.0,,207656.0,WA,76.0,925 Westlake Ave North,171.3999939,56412.00391,338.16,False,11754087.0,,Hotel,78.90000153,47.62782,MAGNOLIA / QUEEN ANNE,Compliant,4088803586,1.63,153315.0,-122.34045,5530787.0,NonResidential,98109.0,7.0,,Seattle,1998,,5641200.0,83.0,54341.0,Hotel,141591.0,164.5,7,Hotel,311jk-Seattle Downtown/Lake Union CY,1.0,,,0.0,2016
458595.4063,2284133.75,,67235.0,WA,89.0,1320 NW 75th St.,86.80000305,7194.061523,49.12,True,2443194.0,,K-12 School,34.0,47.68359,BALLARD,Error - Correct Default Data,4240400005,0.73,67235.0,-122.37308,1564728.0,SPS-District K-12,98117.0,2.0,,Seattle,1999,,719406.0,36.29999924,0.0,K-12 School,67235.0,84.30000305,6,K-12 School,Whittier Elementary,1.0,,,0.0,2016
339524.3125,1407277.25,,58118.0,WA,97.0,4320 SW Myrtle,69.59999847,2488.200928,21.29,True,1519074.75,,K-12 School,23.79999924,47.54025,SOUTHWEST,Error - Correct Default Data,4315700020,0.37,58118.0,-122.3885,1158457.0,SPS-District K-12,98136.0,3.0,,Seattle,1991,,248820.0,25.70000076,0.0,K-12 School,59014.0,66.09999847,1,K-12 School,Gatewood Elementary,1.0,,,0.0,2016
768038.625,6197825.0,,64893.0,WA,70.0,2140 N. Northgate Way,185.3999939,35772.76953,208.26,False,6211749.5,,Hotel,95.5,47.70916,NORTHWEST,Compliant,4468400005,3.21,64893.0,-122.33216000000002,2620548.0,NonResidential,98133.0,4.0,,Seattle,1968,,3577277.0,95.69999695,0.0,Hotel,64893.0,184.6999969,5,Hotel,Hotel Nexus,1.0,,,0.0,2016
143935.0,3606416.0,,70762.0,WA,87.0,7201 Beacon Ave. S.,76.5,31153.0957,168.88,True,4138032.75,,K-12 School,51.0,47.538090000000004,GREATER DUWAMISH,Error - Correct Default Data,5129000050,2.39,70762.0,-122.29591,491106.0,SPS-District K-12,98108.0,1.0,,Seattle,1925,,3115310.0,58.5,0.0,K-12 School,70762.0,68.0,2,K-12 School,Van Asselt Building - Old,1.0,,,0.0,2016
386177.4063,1677002.25,7672.0,44558.0,WA,78.0,76-80 S washington st,103.6999969,3593.650146,28.27,False,1722053.0,Self-Storage Facility,Small- and Mid-Sized Office,37.59999847,47.60105,DOWNTOWN,Compliant,5247800030,0.63,44558.0,-122.33518000000001,1317637.0,NonResidential,98104.0,3.0,,Seattle,1900,2470.0,359365.0,38.59999847,0.0,"Office, Restaurant, Self-Storage Facility",34416.0,101.3000031,7,Office,Washington Park Building,1.0,,Restaurant,0.0,2016
1826563.0,12726789.0,20600.0,168449.0,WA,64.0,1046 1st Ave S,182.6999969,64945.55078,388.37,False,12871628.0,Parking,Hotel,88.19999695,47.592690000000005,GREATER DUWAMISH,Compliant,7666206720,2.31,153882.0,-122.33372,6232233.0,NonResidential,98134.0,9.0,,Seattle,2005,9216.0,6494555.0,89.19999695,14567.0,"Food Service, Hotel, Parking",135006.0,183.0,2,Hotel,Silver Cloud Hotel - Stadium,1.0,,Food Service,0.0,2016
