NumberofBuildings,Electricity(kWh),ComplianceStatus,ThirdLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,ListOfAllPropertyUseTypes,PropertyGFAParking,BuildingType,SiteEUI(kBtu/sf),TaxParcelIdentificationNumber,SourceEUI(kBtu/sf),TotalGHGEmissions,PrimaryPropertyType,LargestPropertyUseType,State,ThirdLargestPropertyUseType,ZipCode,City,SiteEnergyUse(kBtu),Latitude,SiteEUIWN(kBtu/sf),ENERGYSTARScore,SourceEUIWN(kBtu/sf),SteamUse(kBtu),DefaultData,GHGEmissionsIntensity,Address,Electricity(kBtu),PropertyGFATotal,NaturalGas(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFABuilding(s),NumberofFloors,LargestPropertyUseTypeGFA,DataYear,Neighborhood,YearBuilt,SiteEnergyUseWN(kBtu),Longitude,NaturalGas(therms),PropertyName,CouncilDistrictCode,YearsENERGYSTARCertified,Outlier,OtherFuelUse(kBtu)
1.0,872126.0,Compliant,,Parking,"Hotel, Parking",20732.0,NonResidential,62.8,2467400430,164.1,74.04,Hotel,Hotel,WA,,98109,SEATTLE,3979132.0,47.61990903,63.8,68.0,164.0,0.0,No,0.73,207 PONTIUS AVE N,2975816.0,84103.0,1003439.0,20732.0,63371.0,6.0,63371.0,2015,LAKE UNION,2008,4045411.0,-122.3320457,10034.0,SCCA - ALLIANCE HOUSE,7,,,0.0
1.0,2784469.0,Compliant,,,Medical Office,0.0,NonResidential,105.4,1978201270,221.6,563.78,Medical Office,Medical Office,WA,,98122,SEATTLE,18868768.0,47.61249662,110.9,48.0,224.0,0.0,No,2.92,1200 HARVARD AVE,9501003.0,179014.0,9368159.0,,179014.0,3.0,179014.0,2015,EAST,1965,19858448.0,-122.3213373,93682.0,"POLYCLINIC MEDICAL OFFICE, NORTH BUILDING",3,,,0.0
1.0,815936.0,Compliant,,,Hotel,0.0,NonResidential,94.4,1979200270,175.0,255.64,Hotel,Hotel,WA,,98104,SEATTLE,7231928.0,47.60895788,93.9,24.0,173.4,0.0,Yes,3.18,900 MADISON ST,2784090.0,76631.0,4447953.0,,76631.0,7.0,76631.0,2015,EAST,1908,7192445.0,-122.3268374,44480.0,SORRENTO HOTEL,3,,,0.0
1.0,3055277.0,Compliant,17020.0,Parking,"Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",18493.0,NonResidential,201.5,1979200290,509.3,444.42,Mixed Use Property,Medical Office,WA,Office,98104,SEATTLE,15240688.0,47.60831445,203.8,,502.9,4816083.0,No,2.13,921 TERRY AVE,10425038.0,187600.0,0.0,20868.0,169107.0,6.0,40174.0,2015,EAST,1983,15416397.0,-122.3266192,0.0,PUGET SOUND BLOOD CENTER,3,,,0.0
1.0,110291.0,Compliant,,,Retail Store,0.0,NonResidential,14.9,1983200230,26.6,39.69,Retail Store,Retail Store,WA,,98109,SEATTLE,1074180.0,47.622375,19.2,95.0,31.5,0.0,No,0.65,400 WESTLAKE AVE N,376328.0,58320.0,697867.0,,58320.0,2.0,72072.0,2015,LAKE UNION,1929,1383366.0,-122.33805,6979.0,FIRESTONE TIRE AND RUBBER CO,7,,,0.0
1.0,3654943.0,Compliant,15139.0,Parking,"Office, Other, Parking, Retail Store",0.0,NonResidential,46.3,1983200325,139.3,131.03,Large Office,Office,WA,Other,98109,SEATTLE,13300859.0,47.62428336,46.7,96.0,139.8,0.0,No,0.24,551 BOREN AVE N,12471183.0,316306.0,830194.0,150726.0,316306.0,5.0,261826.0,2015,LAKE UNION,2010,13429220.0,-122.33589247,8302.0,CITY PLACE III,7,,,0.0
1.0,3117920.0,Compliant,,Parking,"Hotel, Parking",44766.0,NonResidential,79.9,1984200065,178.1,509.18,Hotel,Hotel,WA,,98109,SEATTLE,18829136.0,47.6263594,85.3,40.0,186.6,0.0,No,1.64,800 FAIRVIEW AVE N,10638785.0,282863.0,8190794.0,51537.0,238097.0,7.0,235788.0,2015,LAKE UNION,1990,20123722.0,-122.333131,81908.0,MARRIOTT RESIDENCE INN,3,,,0.0
1.0,4194724.0,Compliant,,,Other,0.0,Nonresidential COS,79.7,1985200003,167.7,760.51,Other,Other,WA,,98109,SEATTLE,29337400.0,47.62124083,78.7,,167.7,8560000.0,No,5.42,305 HARRISON ST,14312992.0,129000.0,0.0,,129000.0,1.0,368000.0,2015,MAGNOLIA / QUEEN ANNE,1962,28974828.0,-122.3534322,0.0,KEY ARENA - SEATTLE CENTER,7,,,6464408.0
1.0,1061505.0,Compliant,,,Other,0.0,Nonresidential COS,78.0,1985200003,201.2,123.28,Other,Other,WA,,98109,SEATTLE,5069854.0,47.62124083,85.9,,216.1,1270000.0,No,1.18,305 HARRISON ST,3622005.0,91213.0,0.0,,91213.0,1.0,65000.0,2015,MAGNOLIA / QUEEN ANNE,1962,5580583.0,-122.3534322,0.0,BAGLEY WRIGHT THEATER - SEATTLE CENTER,7,,,177849.0
1.0,2334143.0,Compliant,,,Other,0.0,Nonresidential COS,97.6,1985200305,166.8,900.81,Other,Other,WA,,98109,SEATTLE,27185096.0,47.62189039,96.5,,167.7,10951000.0,No,2.19,305 HARRISON ST,7964427.0,396085.0,0.0,,396085.0,5.0,278500.0,2015,MAGNOLIA / QUEEN ANNE,1938,26880068.0,-122.3502752,0.0,ARMORY - SEATTLE CENTER,7,,,8269669.0
1.0,10033800.0,Compliant,26203.0,Parking,"Office, Other, Parking",0.0,NonResidential,66.8,1986200410,184.6,636.96,Large Office,Office,WA,Other,98109,SEATTLE,41734776.0,47.62099765,66.7,89.0,184.3,0.0,No,0.86,301 BOREN AVE N,34236747.0,571329.0,7499452.0,310699.0,571329.0,12.0,598801.0,2015,LAKE UNION,2010,41683652.0,-122.33592466,74995.0,CITY PLACE IV,7,,,0.0
1.0,336891.0,Compliant,,,Other,0.0,Nonresidential COS,50.6,1988200440,102.4,96.39,Other,Other,WA,,98109,SEATTLE,2632472.0,47.62393635,49.4,,101.3,1145000.0,No,1.84,301 MERCER ST,1149520.0,49680.0,0.0,,49680.0,2.0,52000.0,2015,MAGNOLIA / QUEEN ANNE,1962,2568666.0,-122.35193,0.0,EXHIBITION HALL - SEATTLE CENTER,7,,,337952.0
1.0,271096.0,Compliant,,,Other,0.0,Nonresidential COS,8.6,1988200700,26.9,6.45,Other,Other,WA,,98109,SEATTLE,924980.0,47.62388082,8.6,,26.9,0.0,No,0.04,301 MERCER ST,925018.0,60696.0,0.0,,60696.0,1.0,108000.0,2015,MAGNOLIA / QUEEN ANNE,1928,924980.0,-122.3499699,0.0,MERCER ARENA - SEATTLE CENTER,7,,,0.0
1.0,4098221.0,Compliant,,,Other,0.0,Nonresidential COS,70.4,1988200700,174.1,398.51,Other,Other,WA,,98109,SEATTLE,20828130.0,47.62388082,70.4,,179.7,3900000.0,No,1.29,225 MERCER ST,13983710.0,262048.0,0.0,,262048.0,2.0,296000.0,2015,MAGNOLIA / QUEEN ANNE,1928,20845160.0,-122.3499699,0.0,MCCAW HALL - SEATTLE CENTER,7,,,2944419.0
1.0,1269041.0,Compliant,4551.0,Data Center,"Data Center, Distribution Center, Office, Parking, Retail Store",2352.0,NonResidential,77.8,1988200705,244.4,30.19,Small- and Mid-Sized Office,Office,WA,Distribution Center,98109,SEATTLE,4329966.0,47.623925,77.8,,244.4,0.0,No,0.17,401 MERCER ST,4330148.0,66240.0,0.0,5181.0,63888.0,2.0,45900.0,2015,MAGNOLIA / QUEEN ANNE,1986,4329966.0,-122.3483417,0.0,KCTS 9,7,,,0.0
1.0,8347549.0,Compliant,6000.0,Parking,"Office, Other, Parking",303707.0,NonResidential,49.9,1988201155,133.3,634.03,Large Office,Office,WA,Other,98109,SEATTLE,36681188.0,47.62334946,52.8,93.0,133.0,0.0,No,0.56,500 5TH AVE N,28483019.0,920598.0,8199352.0,185014.0,616891.0,6.0,729584.0,2015,MAGNOLIA / QUEEN ANNE,2010,38835684.0,-122.344706,81994.0,BILL & MELINDA GATES FOUNDATION,7,,,0.0
1.0,823375.0,Compliant,2406.0,Parking,"Office, Other, Parking",25930.0,NonResidential,64.8,1989200850,183.3,45.83,Small- and Mid-Sized Office,Office,WA,Other,98119,SEATTLE,3303553.0,47.62038448,66.8,72.0,189.4,0.0,No,0.44,221 1ST AVE W,2809470.0,76213.0,494199.0,21454.0,50283.0,4.0,48546.0,2015,MAGNOLIA / QUEEN ANNE,1970,3402840.0,-122.3584269,4942.0,SCRIPPS BUILDING - 221 FIRST AVENUE WEST,7,,,0.0
1.0,826582.0,Compliant,,Parking,"Hotel, Parking",36934.0,NonResidential,84.4,1989201125,186.9,138.68,Hotel,Hotel,WA,,98109,SEATTLE,5061274.0,47.62294488,87.5,52.0,196.8,0.0,No,1.07,425 QUEEN ANNE AVE N,2820414.0,117738.0,2240976.0,36934.0,80804.0,6.0,59976.0,2015,MAGNOLIA / QUEEN ANNE,2002,5249742.0,-122.3571048,22410.0,THE MEDITERRANEAN INN,7,,,0.0
1.0,632081.0,Compliant,,Swimming Pool,"Hotel, Swimming Pool",0.0,NonResidential,111.4,1142001871,207.1,196.34,Hotel,Hotel,WA,,98105,SEATTLE,5570472.0,47.65774638,114.3,51.0,210.0,0.0,No,3.74,4140 ROOSEVELT WAY NE,2156751.0,50017.0,3413811.0,0.0,50017.0,4.0,50017.0,2015,NORTHEAST,1962,5717357.0,-122.3175345,34138.0,UNIVERSITY INN,4,,,0.0
1.0,466509.0,Compliant,,,K-12 School,0.0,SPS-District K-12,24.9,1324039116,70.9,25.2,K-12 School,K-12 School,WA,,98106,SEATTLE,1857329.0,47.56261299,26.9,85.0,76.9,0.0,No,0.25,1901 SW GENESEE ST,1591795.0,74468.0,265600.0,,74468.0,3.0,74768.0,2015,DELRIDGE,1999,2001478.0,-122.3579283,2656.0,COOPER ELEMENTARY SCHOOL (SPS-DISTRICT),1,,,0.0
1.0,370839.0,Compliant,,,K-12 School,0.0,NonResidential,34.0,1336800825,74.7,63.95,K-12 School,K-12 School,WA,,98112,SEATTLE,2303288.0,47.6262348,35.2,43.0,78.6,0.0,No,0.86,700 18TH AVE E,1265357.0,67743.0,1037984.0,,67743.0,3.0,67743.0,2015,EAST,1923,2385958.0,-122.3081985,10380.0,ST JOSEPH K-8 SCHOOL,3,,,0.0
1.0,526163.0,Compliant,,,K-12 School,0.0,NonResidential,30.3,1338800660,51.2,229.98,K-12 School,K-12 School,WA,,98112,SEATTLE,5889882.0,47.62595722,38.8,100.0,61.5,0.0,No,1.15,728 21ST AVE E,1795343.0,194104.0,4094613.0,,194104.0,6.0,194104.0,2015,EAST,1908,7540875.0,-122.304164,40946.0,HOLY NAMES ACADEMY,3,,,0.0
1.0,1301006.0,Compliant,,Parking,"Office, Parking",35752.0,NonResidential,69.7,1498303116,218.9,30.95,Small- and Mid-Sized Office,Office,WA,,98144,SEATTLE,4439034.0,47.58406769,72.9,71.0,228.8,0.0,No,0.12,2100 24TH AVE S,4439217.0,99433.0,0.0,35752.0,63681.0,3.0,63681.0,2015,SOUTHEAST,2003,4640342.0,-122.3012707,0.0,THE 2100 BUILDING,3,,,0.0
1.0,630164.0,Compliant,,,K-12 School,0.0,SPS-District K-12,35.4,1524049002,111.2,14.99,K-12 School,K-12 School,WA,,98144,SEATTLE,2150120.0,47.57334571,40.7,71.0,127.9,0.0,Yes,0.1,3301 S HORTON ST,2150209.0,58933.0,0.0,,58933.0,2.0,60725.0,2015,SOUTHEAST,1991,2473493.0,-122.2906221,0.0,MUIR ELEMENTARY SCHOOL(SPS-DISTRICT),2,,,0.0
1.0,630571.0,Compliant,,,K-12 School,0.0,SPS-District K-12,44.7,1624049214,81.3,211.49,K-12 School,K-12 School,WA,,98108,SEATTLE,5851209.0,47.56301254,57.4,65.0,97.8,0.0,Yes,1.55,1600 S COLUMBIAN WAY,2151598.0,130862.0,3699700.0,,130862.0,1.0,132060.0,2015,GREATER DUWAMISH,1957,7508759.0,-122.3112112,36997.0,MERCER JR HIGH SCHOOL (SPS-DISTRICT),2,,,0.0
1.0,417359.0,Compliant,,,K-12 School,0.0,SPS-District K-12,25.4,1704900242,76.3,15.1,K-12 School,K-12 School,WA,,98118,SEATTLE,1521329.0,47.55446464,28.6,94.0,84.9,0.0,Yes,0.15,5215 46TH AVE S,1424088.0,59955.0,97300.0,,59955.0,3.0,59955.0,2015,SOUTHEAST,1989,1711759.0,-122.2764003,973.0,ORCA AT WHITWORTH ELEMENTARY SCHOOL (SPS-DISTRICT),2,,,0.0
1.0,417995.0,Compliant,,,K-12 School,0.0,SPS-District K-12,33.0,1794501220,66.6,97.38,K-12 School,K-12 School,WA,,98119,SEATTLE,3072599.0,47.6367344,39.9,84.0,73.9,0.0,Yes,0.98,1915 1ST AVE W,1426258.0,93218.0,1646400.0,,93218.0,2.0,93218.0,2015,MAGNOLIA / QUEEN ANNE,1964,3718511.0,-122.3589452,16464.0,MCCLURE MIDDLE (SPS-DISTRICT),7,,,0.0
1.0,1888411.0,Compliant,,,Other,0.0,NonResidential,131.5,1797500625,412.9,44.92,Other,Other,WA,,98115,SEATTLE,6443260.0,47.6753048,129.8,,407.6,0.0,No,0.3,1200 NE 64TH ST,6443526.0,56521.0,0.0,,56521.0,4.0,49000.0,2015,NORTHEAST,1941,6361099.0,-122.315342,0.0,CENTURYLINK: LAKEVIEW MAIN,4,,,0.0
1.0,620828.0,Compliant,,Parking,"Other, Parking",0.0,NonResidential,37.4,1797500715,76.5,139.24,Other,Other,WA,,98115,SEATTLE,4461969.0,47.6756688,38.8,,76.7,0.0,No,0.63,6417 ROOSEVELT WAY NE,2118354.0,206934.0,2343703.0,0.0,206934.0,2.0,119146.0,2015,NORTHEAST,1929,4625346.0,-122.3161909,23437.0,ROOSEVELT SQUARE,4,,,0.0
1.0,421687.0,Compliant,,Parking,"Hotel, Parking",0.0,NonResidential,75.2,1926049012,137.5,138.87,Hotel,Hotel,WA,,98133,SEATTLE,3864699.0,47.73127184,75.2,86.0,137.5,0.0,No,2.58,14115 AURORA AVE N,1438855.0,51390.0,2425903.0,0.0,51390.0,4.0,51390.0,2015,NORTHWEST,2001,3864699.0,-122.3462382,24259.0,HOLIDAY INN EXPRESS - SEATTLE NORTH,5,,,0.0
1.0,518910.0,Compliant,,,K-12 School,0.0,SPS-District K-12,29.9,1926049025,59.4,127.52,K-12 School,K-12 School,WA,,98133,SEATTLE,3939221.0,47.72465187,33.1,88.0,62.8,0.0,Yes,0.92,13052 GREENWOOD AVE N,1770594.0,131013.0,2168700.0,,131013.0,2.0,131909.0,2015,NORTHWEST,1963,4362064.0,-122.3539331,21687.0,BROADVIEW THOMSON ELEMENTARY (SPS-DISTRICT),5,,,0.0
1.0,1128223.0,Compliant,,,K-12 School,0.0,SPS-District K-12,42.5,1926049321,77.4,377.09,K-12 School,K-12 School,WA,,98133,SEATTLE,10444297.0,47.72595704,49.3,95.0,85.7,0.0,Yes,1.47,1819 N 135TH ST,3849657.0,245587.0,6594800.0,,245587.0,1.0,245587.0,2015,NORTHWEST,1959,12104908.0,-122.3375948,65948.0,INGRAHAM HIGH (SPS-DISTRICT),5,,,0.0
1.0,551264.0,Compliant,,,Hotel,0.0,NonResidential,46.7,1926049434,104.7,88.4,Hotel,Hotel,WA,,98133,SEATTLE,3298570.0,47.72527664,47.1,75.0,106.0,0.0,Yes,1.16,13300 STONE AVE N,1880991.0,69138.0,1417657.0,,69138.0,3.0,70609.0,2015,NORTHWEST,2002,3326526.0,-122.3410974,14177.0,EXTENDED STAY AMERICA,5,,,0.0
1.0,595860.0,Compliant,,,K-12 School,0.0,SPS-District K-12,30.5,1931301145,95.9,14.17,K-12 School,K-12 School,WA,,98103,SEATTLE,2033074.0,47.65474724,33.9,75.0,106.3,0.0,Yes,0.08,3921 LINDEN AVE N,2033159.0,66588.0,0.0,,66588.0,3.0,66588.0,2015,LAKE UNION,1991,2255184.0,-122.3490987,0.0,B F DAY ELEMENTARY (SPS-DISTRICT),6,,,0.0
1.0,1385577.0,Compliant,,Parking,"Hotel, Parking",0.0,NonResidential,36.3,1974600035,89.9,150.23,Hotel,Hotel,WA,,98104,SEATTLE,6935723.0,47.60477066,36.3,97.0,89.9,0.0,No,0.68,1007 1ST AVE,4727785.0,190980.0,2208135.0,19051.0,190980.0,5.0,190980.0,2015,DOWNTOWN,1904,6935723.0,-122.33677673,22081.0,ALEXIS HOTEL,7,,,0.0
1.0,3109429.0,Compliant,,,Other - Entertainment/Public Assembly,0.0,Nonresidential COS,74.7,1974700025,197.8,338.23,Other,Other - Entertainment/Public Assembly,WA,,98101,SEATTLE,14169301.0,47.60810553,74.9,,190.3,3123280.0,No,1.03,1301 3RD AVE,10609812.0,284100.0,436649.0,,284100.0,6.0,189750.0,2015,DOWNTOWN,1998,14212631.0,-122.3369663,4366.0,BENAROYA HALL,7,,,0.0
1.0,9469708.0,Compliant,,Parking,"Hospital (General Medical & Surgical), Parking",0.0,NonResidential,209.4,2767703875,442.9,1874.42,Hospital,Hospital (General Medical & Surgical),WA,,98107,SEATTLE,63362516.0,47.66742706,221.3,28.0,450.1,0.0,No,6.08,5300 TALLMAN AVE NW,32311985.0,285333.0,31051872.0,148865.0,285333.0,5.0,302661.0,2015,BALLARD,1954,66980332.0,-122.37961578,310519.0,SWEDISH MEDICAL CENTER BALLARD CAMPUS,6,,,0.0
1.0,472733.0,Compliant,,,K-12 School,0.0,SPS-District K-12,28.1,2768000375,88.4,11.24,K-12 School,K-12 School,WA,,98107,SEATTLE,1612965.0,47.67031559,32.0,91.0,100.4,0.0,Yes,0.08,5601 5TH AVE NW,1613032.0,55513.0,0.0,,55513.0,2.0,57904.0,2015,BALLARD,1991,1832205.0,-122.3622592,0.0,WEST WOODLAND PARK ELEMENTARY (SPS-DISTRICT),6,,,0.0
1.0,2116762.0,Compliant,,Office,"Office, Other",0.0,Nonresidential COS,145.0,5247801465,361.9,220.94,Other,Other,WA,,98104,SEATTLE,10434387.0,47.60158047,153.3,,363.1,0.0,No,3.1,105 5TH AVE S,7222692.0,61156.0,3211996.0,29219.0,61156.0,4.0,42755.0,2015,DOWNTOWN,2006,11034854.0,-122.32771508,32120.0,FIRE STATION 10/FAC/EOC,2,,,0.0
1.0,427532.0,Compliant,,,Museum,0.0,NonResidential,35.8,5247802715,90.2,42.99,Other,Museum,WA,,98104,SEATTLE,2076630.0,47.59809588,38.0,,92.5,0.0,No,0.5,719 S KING ST,1458801.0,72820.0,617890.0,,72820.0,4.0,58000.0,2015,DOWNTOWN,1910,2206050.0,-122.3228283,6179.0,WING LUKE MUSEUM/KONG YICK BLDG.,2,,,0.0
1.0,1294179.0,Compliant,,Parking,"Hotel, Parking",14200.0,NonResidential,68.2,5458300285,152.8,208.03,Hotel,Hotel,WA,,98109,SEATTLE,7753080.0,47.62557152,68.2,75.0,152.8,0.0,No,1.17,700 5TH AVE N,4415922.0,162222.0,3337341.0,32692.0,148022.0,4.0,113702.0,2015,MAGNOLIA / QUEEN ANNE,1996,7753080.0,-122.347197,33373.0,HAMPTON INN & SUITES,7,,,0.0
1.0,1795580.0,Compliant,,,K-12 School,0.0,SPS-District K-12,30.2,5700000455,75.9,181.93,K-12 School,K-12 School,WA,,98144,SEATTLE,8747819.0,47.57604857,36.0,92.0,85.2,0.0,Yes,0.54,3013 S MOUNT BAKER BLVD,6126773.0,289588.0,2621300.0,,289588.0,4.0,289588.0,2015,SOUTHEAST,1990,10429328.0,-122.2928463,26213.0,FRANKLIN HIGH SCHOOL (SPS-DISTRICT),2,,,0.0
1.0,546277.0,Compliant,,,College/University,0.0,NonResidential,42.5,6003000470,104.7,60.35,College/University,College/University,WA,,98122,SEATTLE,2755578.0,47.61496242,48.8,,111.4,0.0,No,0.83,801 E PINE ST,1863973.0,63330.0,891682.0,,63330.0,3.0,64820.0,2015,EAST,1915,3165935.0,-122.3217405,8917.0,SCC FINE ARTS BLDG,3,,,0.0
1.0,7293375.0,Compliant,,,College/University,0.0,Campus,77.5,6171900005,189.1,839.79,College/University,College/University,WA,,98106,SEATTLE,37430780.0,47.54550494,86.6,,201.9,0.0,No,1.66,6000 16TH AVE SW,24886028.0,441071.0,12545788.0,,441071.0,2.0,483000.0,2015,DELRIDGE,1970,41809228.0,-122.3500523,125458.0,SOUTH SEATTLE COMMUNITY COLLEGE - CAMPUS MASTER ID,1,,,0.0
1.0,4054793.0,Compliant,,Data Center,"Data Center, Office",0.0,NonResidential,167.0,6418100005,472.7,224.13,Small- and Mid-Sized Office,Office,WA,,98115,SEATTLE,16238985.0,47.67843749,166.5,,462.9,0.0,No,1.71,6901 SAND POINT WAY NE,13835528.0,96300.0,2404032.0,4944.0,96300.0,2.0,92300.0,2015,NORTHEAST,2002,16187105.0,-122.2641702,24040.0,SEATTLE CHILDREN'S HOSPITAL (70th & SAND POINT ADMIN BLDG),4,,,0.0
1.0,876497.0,Compliant,,,"Repair Services (Vehicle, Shoe, Locksmith, etc)",0.0,Nonresidential COS,96.2,6834700175,192.5,211.33,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",WA,,98134,SEATTLE,6577130.0,47.59455098,112.6,,209.6,0.0,No,2.95,805 S DEARBORN ST,2990732.0,67356.0,3586522.0,,67356.0,1.0,68359.0,2015,GREATER DUWAMISH,1950,7693941.0,-122.3218127,35865.0,CSC Vehicle Maintenance (E),2,,,0.0
1.0,2262468.0,Compliant,,,K-12 School,0.0,SPS-District K-12,53.5,6840701230,119.5,366.61,K-12 School,K-12 School,WA,,98122,SEATTLE,13609040.0,47.60502046,63.1,62.0,129.7,0.0,Yes,1.31,400 23RD AVE,7719861.0,254523.0,5889500.0,,254523.0,3.0,254523.0,2015,CENTRAL,2008,16067596.0,-122.3018326,58895.0,GARFIELD HIGH (SPS-DISTRICT),3,,,0.0
1.0,486240.0,Compliant,,,K-12 School,0.0,SPS-District K-12,31.1,7129302300,76.6,53.45,K-12 School,K-12 School,WA,,98118,SEATTLE,2447651.0,47.51466446,35.1,92.0,80.8,0.0,Yes,0.59,9709 60TH AVE S,1659120.0,78804.0,788600.0,,78804.0,3.0,78804.0,2015,SOUTHEAST,2001,2763750.0,-122.2588187,7886.0,EMERSON ELEMENTARY SCHOOL (SPS-DISTRICT),2,,,0.0
1.0,515085.0,Compliant,,,K-12 School,0.0,SPS-District K-12,33.8,7152200350,90.4,39.29,K-12 School,K-12 School,WA,,98122,SEATTLE,2266570.0,47.61229388,36.7,83.0,99.2,0.0,Yes,0.47,1121 33RD AVE,1757543.0,66994.0,509100.0,,66994.0,3.0,66994.0,2015,CENTRAL,2002,2455369.0,-122.2908219,5091.0,MADRONA SCHOOL (SPS-DISTRICT),3,,,0.0
1.0,577431.0,Compliant,,,K-12 School,0.0,SPS-District K-12,33.2,7243500230,76.7,82.55,K-12 School,K-12 School,WA,,98118,SEATTLE,3265995.0,47.52933502,38.7,90.0,82.5,0.0,Yes,0.75,8311 BEACON AVE S,1970276.0,98357.0,1295800.0,,98357.0,3.0,98357.0,2015,GREATER DUWAMISH,2000,3804876.0,-122.28844452,12958.0,VAN ASSELT @  (SPS-DISTRICT),2,,,0.0
1.0,1077613.0,Compliant,,Other,"Office, Other",0.0,NonResidential,85.0,7378600265,240.7,59.61,Small- and Mid-Sized Office,Office,WA,,98118,SEATTLE,4316654.0,47.53830025,92.6,,252.4,0.0,No,0.8,3800 S OTHELLO ST,3676968.0,54765.0,639837.0,25000.0,54765.0,1.0,25765.0,2015,GREATER DUWAMISH,1958,4702108.0,-122.2840532,6398.0,UNION GOSPEL MISSION ASSN,2,,,0.0
1.0,19015.0,Compliant,4579.0,Office,"Food Service, Office, Other - Lodging/Residential",0.0,NonResidential,22.7,7378600265,25.3,104.17,Other,Other - Lodging/Residential,WA,Food Service,98118,SEATTLE,2017694.0,47.53830025,26.3,,29.3,0.0,No,1.16,3802 S OTHELLO ST,64880.0,89821.0,1952816.0,37938.0,89821.0,5.0,46483.0,2015,GREATER DUWAMISH,2009,2337736.0,-122.2840532,19528.0,UNION GOSPEL MISSION ASSN / HOPE PLACE,2,,,0.0
1.0,815356.0,Compliant,,,College/University,0.0,NonResidential,83.6,7443000070,198.3,105.32,College/University,College/University,WA,,98119,SEATTLE,4399828.0,47.65153666,93.7,,208.9,0.0,No,1.77,3469 3RD AVE W,2782111.0,52611.0,1617832.0,,52611.0,2.0,52611.0,2015,MAGNOLIA / QUEEN ANNE,1980,4930107.0,-122.3615464,16178.0,OTTO MILLER HALL,7,,,0.0
1.0,709037.0,Compliant,,,Residence Hall/Dormitory,37500.0,NonResidential,32.6,7443000375,71.5,123.02,Residence Hall/Dormitory,Residence Hall/Dormitory,WA,,98119,SEATTLE,4418055.0,47.65076266,37.7,88.0,79.5,0.0,No,0.81,362 W EMERSON ST,2419334.0,139600.0,1998821.0,,102100.0,4.0,135520.0,2015,MAGNOLIA / QUEEN ANNE,2001,5103262.0,-122.3638034,19988.0,"EMERSON HALL, SEATTLE PACIFIC UNIVERSITY",7,,,0.0
1.0,1426836.0,Compliant,,Parking,"K-12 School, Parking",0.0,SPS-District K-12,34.0,2826049152,78.7,202.97,K-12 School,K-12 School,WA,,98125,SEATTLE,8050977.0,47.70783561,41.1,96.0,89.1,0.0,No,0.77,10750 30TH AVE NE,4868567.0,236758.0,3182614.0,0.0,236758.0,2.0,237357.0,2015,NORTH,2011,9730278.0,-122.294626,31826.0,NATHAN HALE HIGH (SPS-DISTRICT),5,2016,,0.0
1.0,2769295.0,Compliant,,Courthouse,"Courthouse, Other",0.0,NonResidential,64.4,2908700085,161.9,398.56,Other,Other,WA,,98122,SEATTLE,13901935.0,47.60411727,65.0,,162.5,3994742.0,No,1.43,1211 E ALDER ST,9449227.0,250981.0,458359.0,78357.0,250981.0,6.0,137565.0,2015,CENTRAL,1971,14035072.0,-122.3153334,4584.0,YOUTH SERVICES CENTER - KING COUNTY,3,,,0.0
1.0,309633.0,Compliant,,,K-12 School,0.0,SPS-District K-12,29.5,2919200635,66.2,49.08,K-12 School,K-12 School,WA,,98117,SEATTLE,1841968.0,47.68734351,35.7,97.0,75.3,0.0,Yes,0.71,144 NW 80TH ST,1056512.0,62526.0,785500.0,,62526.0,3.0,62526.0,2015,NORTHWEST,2002,2234095.0,-122.3598407,7855.0,GREENWOOD ELEMENTARY (SPS-DISTRICT),6,,,0.0
1.0,791696.0,Compliant,9015.0,Non-Refrigerated Warehouse,"Non-Refrigerated Warehouse, Office, Other - Services",0.0,NonResidential,62.0,2924049043,169.6,53.27,Small- and Mid-Sized Office,Office,WA,Other - Services,98108,SEATTLE,3349666.0,47.5353246,66.7,19.0,174.6,0.0,No,0.65,7343 E MARGINAL WAY S,2701378.0,64015.0,648399.0,15000.0,64015.0,3.0,30000.0,2015,GREATER DUWAMISH,2007,3603241.0,-122.3186034,6484.0,EMERALD SERVICES,2,,,0.0
1.0,4943321.0,Compliant,,Restaurant,"Restaurant, Retail Store",0.0,NonResidential,54.8,2926049025,124.1,765.56,Retail Store,Retail Store,WA,,98125,SEATTLE,29067292.0,47.70752593,57.5,98.0,124.9,0.0,Yes,1.31,401 NE NORTHGATE WAY,16867311.0,530039.0,12200681.0,24936.0,530039.0,1.0,505103.0,2015,NORTH,1951,30468608.0,-122.3267018,122007.0,NORTHGATE MALL SHOPPING CENTER RETAIL STORES  - ACTIVE/PRIMARY ID,5,,,0.0
1.0,986676.0,Compliant,,,Other/Specialty Hospital,0.0,NonResidential,161.9,2926049409,319.7,249.01,Other,Other/Specialty Hospital,WA,,98125,SEATTLE,7613116.0,47.70624752,176.4,,334.9,0.0,No,4.33,10631 8TH AVE NE,3366679.0,54224.0,4246577.0,,54224.0,3.0,47012.0,2015,NORTH,1964,8292959.0,-122.3217548,42466.0,KINDRED HOSPITAL,5,,,0.0
